1600,17,32
4800,48,32
3400,28,32
4700,38,32
4800,38,32
3300,28,32
1725,18,32
1780,20,32
3400,28,32
2150,26,32
1780,18,32
1700,20,32
1700,20,32
2880,30,32
3880,40,32
3400,30,32
3500,30,32
4600,29,32
5000,46,32
1960,30,33
2150,35,33
2300,40,33
2250,25,33
2363,35,33
2500,35,33
2300,30,33
2500,45,33
3000,31,33
2200,26,33
2300,45,33
3880,42,33
3300,38,33
4200,35,33
2208,28,33
4500,43,33
4600,41,33
1550,22,33
1500,20,33
1300,15,33
2200,30,33
2200,30,33
3100,31,33
2300,26,33
2300,24,33
3880,80,33
2580,23,33
2580,23,33
4280,52,33
2100,21,33
2080,18,33
2000,25,33
4100,33,33
2100,25,33
2080,20,33
2480,26,33
1504,15,33
2900,20,33
3200,23,33
3500,25,33
4200,30,33
2278,30,33
1544,15,33
4000,33,33
2718,30,33
2193,30,33
2023,25,33
4000,31,33
3600,62,33
3080,35,33
4500,84,33
2290,35,33
3430,27,33
3800,68,33
1780,18,33
2000,20,33
3600,39,33
3600,34,33
3600,34,33
4000,31,33
4000,70,33
1900,22,33
1580,25,33
2180,20,33
2180,20,33
3880,45,33
3900,39,33
4900,35,33
1900,148,33
2700,28,33
2100,20,33
2600,18,33
2800,20,33
3300,20,33
3080,50,33
2380,30,33
2232,28,33
2232,30,33
3800,36,33
4200,62,33
2448,35,33
2363,35,33
2800,40,33
2380,25,33
3300,36,33
2780,32,33
2880,36,33
3120,27,33
3020,25,33
2050,25,33
2600,39,33
4800,86,33
2800,38,33
1980,22,33
5500,86,33
2250,31,33
1900,20,33
1850,18,33
2380,20,33
4000,40,33
2580,23,33
3500,30,33
2380,25,33
2180,20,33
2580,23,33
2193,35,33
2300,22,33
2600,28,33
2600,28,33
3380,33,33
2550,25,33
2680,35,33
2180,30,33
2380,28,33
1600,25,33
2380,30,33
3780,56,33
3550,29,33
1980,18,33
1800,18,33
3400,20,33
3880,45,33
2180,18,33
3300,35,33
2680,40,33
1880,20,33
2180,26,33
2780,30,33
3200,28,33
4220,36,33
3200,45,33
2380,30,33
2080,25,33
2800,40,33
5000,86,33
2180,22,33
1086,18,33
2080,22,33
2800,33,33
2650,26,33
2280,28,33
2280,28,33
2680,35,33
3400,28,33
4600,60,33
2380,24,33
2180,22,33
2400,23,33
3200,45,33
3300,35,33
2800,40,33
2800,40,33
2200,25,33
1800,20,33
2800,39,33
2300,25,33
2200,25,33
2100,20,33
2800,25,33
2900,40,33
3300,40,33
1600,17,33
1400,15,33
2980,35,33
2580,23,33
3300,36,33
3300,38,33
1725,18,33
1780,22,33
2300,24,33
2180,16,33
2480,25,33
2100,24,33
3880,46,33
1780,20,33
2100,23,33
2580,40,33
3300,50,33
2980,40,33
4380,50,33
2980,38,33
2700,36,33
2150,26,33
3100,35,33
2580,26,33
2000,20,33
2580,20,33
4280,50,33
2900,22,33
2580,23,33
1780,18,33
2900,32,33
2080,20,33
3800,42,33
1700,20,33
2800,40,33
1700,20,33
1700,20,33
3900,20,33
2880,30,33
1600,25,33
3880,40,33
4500,42,33
3900,42,33
2980,35,33
2480,20,33
2500,20,33
4280,48,33
2800,20,33
2600,28,33
2880,30,33
3880,38,33
2580,20,33
3800,42,33
4000,59,33
4500,50,33
1700,17,33
4500,42,33
2080,15,33
4200,33,33
2280,16,33
4000,33,33
2080,13,33
2000,27,34
4300,93,34
3350,33,34
3000,31,34
2200,26,34
3880,42,34
3300,38,34
1780,18,34
4200,35,34
1250,16,34
3180,43,34
1680,26,34
1980,30,34
3200,35,34
1980,22,34
1910,18,34
3100,31,34
2300,26,34
2300,24,34
4670,75,34
2270,27,34
2668,28,34
2580,23,34
2580,23,34
4280,52,34
2100,21,34
2080,18,34
2080,20,34
2480,26,34
1800,18,34
2500,36,34
2900,20,34
3200,23,34
3500,25,34
4200,30,34
1950,25,34
4100,36,34
2233,28,34
3000,37,34
2400,35,34
2400,38,34
2400,38,34
5000,60,34
1680,22,34
3080,35,34
3500,44,34
2290,35,34
3430,27,34
1780,18,34
4500,44,34
2500,65,34
1900,22,34
3630,40,34
4180,51,34
2180,20,34
2180,20,34
2050,28,34
1900,148,34
2650,41,34
2700,28,34
2100,20,34
2600,18,34
2800,20,34
3300,20,34
3080,50,34
2380,30,34
1700,20,34
2600,25,34
1600,25,34
1600,25,34
1600,25,34
2000,19,34
4200,44,34
2380,22,34
4500,92,34
2300,35,34
2280,30,34
3300,36,34
2780,32,34
2880,36,34
3120,27,34
3020,25,34
2050,25,34
2800,38,34
1980,22,34
1680,18,34
2720,28,34
1900,20,34
1850,18,34
2380,20,34
3530,35,34
2580,23,34
3500,30,34
2380,25,34
2180,20,34
2580,23,34
3000,30,34
2800,30,34
2500,21,34
2100,21,34
2000,40,34
2550,25,34
2680,35,34
3550,29,34
2280,45,34
2000,28,34
1800,25,34
1980,28,34
1400,20,34
1700,25,34
1900,26,34
2600,40,34
2580,22,34
1980,18,34
1800,18,34
3400,20,34
2490,26,34
2780,30,34
2366,36,34
2180,18,34
3300,35,34
2680,40,34
1880,20,34
2180,26,34
2280,30,34
3200,28,34
4220,36,34
1680,23,34
1680,22,34
2380,30,34
2080,25,34
1680,25,34
2180,22,34
1780,18,34
1680,20,34
2080,22,34
1850,23,34
2200,30,34
2800,30,34
3000,35,34
2000,16,34
1800,18,34
2100,22,34
1980,20,34
2380,25,34
2380,20,34
2650,26,34
2280,28,34
2280,28,34
2680,35,34
3400,28,34
1380,20,34
1650,28,34
2480,20,34
4600,60,34
2620,25,34
1790,20,34
2380,24,34
2180,22,34
2400,23,34
1680,20,34
1680,20,34
2180,25,34
3480,50,34
2180,30,34
3300,35,34
2200,21,34
2600,20,34
1780,20,34
1880,20,34
2000,23,34
2580,23,34
3300,36,34
2180,16,34
2480,25,34
2380,20,34
2180,20,34
1800,18,34
3300,50,34
2064,30,34
2980,35,34
2850,38,34
2980,38,34
1780,16,34
1880,18,34
2180,20,34
2064,32,34
2900,22,34
4600,65,34
2180,21,34
1700,20,34
3000,30,34
3900,20,34
1600,25,34
1780,20,34
4280,48,34
1600,20,34
2600,28,34
2880,30,34
2580,20,34
1880,28,34
2280,16,34
2080,13,34
3600,40,34
2300,30,34
4200,66,34
5000,90,34
5000,70,34
1680,23,35
2480,33,35
1980,30,35
2480,33,35
1880,25,35
1700,38,35
2180,35,35
2980,50,35
2080,38,35
1980,28,35
1480,18,35
2000,35,35
1670,30,35
2000,27,35
1580,15,35
1880,30,35
2480,32,35
2480,30,35
1580,23,35
4800,80,35
2750,55,35
1900,36,35
2480,35,35
3980,50,35
2080,23,35
2480,17,35
2680,19,35
1480,33,35
2280,22,35
1480,15,35
3680,56,35
1320,18,35
1580,26,35
3080,50,35
1800,26,35
2880,20,35
2480,35,35
2080,28,35
2400,45,35
2180,35,35
2280,35,35
3187,40,35
2180,25,35
2880,35,35
1350,25,35
1380,25,35
2280,35,35
1500,22,35
1980,30,35
1500,25,35
1980,35,35
1580,20,35
1580,20,35
1680,25,35
1580,20,35
2580,32,35
3680,70,35
1199,21,35
2580,45,35
1250,16,35
3180,43,35
3280,50,35
1600,23,35
2000,30,35
3080,50,35
1199,21,35
1350,22,35
1600,26,35
1780,25,35
1680,16,35
1780,20,35
2050,25,35
1150,23,35
1780,18,35
1780,22,35
1780,23,35
1480,20,35
3380,26,35
2530,55,35
3580,50,35
1880,23,35
2780,55,35
1980,30,35
1680,30,35
1350,22,35
1480,25,35
1480,20,35
1880,20,35
1100,16,35
1300,18,35
1680,22,35
3880,78,35
2380,45,35
2680,42,35
2180,25,35
2730,49,35
1780,35,35
1480,26,35
2270,28,35
2470,28,35
3580,53,35
1800,28,35
2280,35,35
1380,20,35
1580,25,35
1250,28,35
1200,28,35
2200,35,35
850,15,35
2267,20,35
2380,42,35
3880,128,35
1780,35,35
2980,20,35
2080,35,35
1980,40,35
3680,80,35
2680,30,35
4500,90,35
2580,50,35
4380,98,35
1200,20,35
1100,20,35
1730,20,35
1550,18,35
2180,28,35
1200,16,35
2180,30,35
1980,30,35
1350,18,35
1180,18,35
1630,18,35
1580,19,35
2450,31,35
1300,18,35
2500,30,35
1200,22,35
1299,23,35
1680,25,35
1680,22,35
2430,35,35
2380,33,35
1350,13,35
4380,80,35
3980,50,35
2880,23,35
990,12,35
1780,25,35
1580,25,35
1550,25,35
1980,30,35
1480,20,35
1480,20,35
2180,30,35
2380,35,35
1200,15,35
1980,30,35
1650,35,35
2080,50,35
1980,25,35
4500,44,35
4200,52,35
4000,52,35
999,21,35
1980,28,35
1800,32,35
1750,26,35
1199,16,35
2300,40,35
2580,30,35
2280,25,35
1780,20,35
2580,30,35
1900,30,35
1900,32,35
1380,20,35
3500,50,35
1500,15,35
1480,20,35
1780,25,35
2926,40,35
2380,32,35
1580,30,35
2650,52,35
2280,38,35
2180,30,35
3180,48,35
1680,28,35
1980,28,35
2180,35,35
1580,25,35
1380,28,35
1780,28,35
1680,28,35
1450,28,35
1380,28,35
4800,67,35
900,18,35
950,16,35
900,17,35
1350,25,35
4200,52,35
2080,28,35
2778,26,35
2936,32,35
1520,20,35
1050,22,35
3300,40,35
3180,60,35
1680,20,35
1780,25,35
2830,35,35
1580,25,35
2780,50,35
2380,28,35
2000,35,35
1580,50,35
1580,24,35
1600,25,35
2180,45,35
1980,35,35
1300,18,35
1980,30,35
2180,35,35
2380,40,35
1980,33,35
1480,20,35
1680,25,35
1200,22,35
1680,25,35
2400,30,35
1280,12,35
3180,28,35
2300,45,35
1880,26,35
2380,37,35
2480,50,35
1450,30,35
1580,30,35
1500,25,35
1880,55,35
1260,28,35
2280,35,35
4380,98,35
2580,50,35
4380,96,35
2480,30,35
3080,50,35
2380,39,35
2480,31,35
2480,30,35
2280,26,35
2380,28,35
1900,23,35
1700,20,35
1530,28,35
1650,28,35
1580,28,35
2780,60,35
2200,80,35
1800,26,35
2750,70,35
2280,34,35
2630,25,35
2580,45,35
1380,23,35
1600,18,35
2680,35,35
3480,55,35
1300,28,35
1300,28,35
1200,28,35
1080,25,35
1480,28,35
2100,35,35
2380,35,35
2952,50,35
2322,35,35
1300,30,35
1300,40,35
,,35
2232,30,35
2412,40,35
2144,45,35
2064,35,35
1580,20,35
3280,55,35
2380,33,35
1300,20,35
1280,18,35
1280,22,35
1580,25,35
1580,30,35
2380,25,35
2780,33,35
2380,25,35
2530,30,35
2980,50,35
1580,24,35
1750,21,35
1780,21,35
1880,21,35
2180,28,35
2580,38,35
2280,35,35
1680,25,35
1780,30,35
1780,30,35
2000,35,35
2900,25,35
2200,45,35
2280,30,35
1580,27,35
1150,20,35
1880,28,35
1780,23,35
1680,28,35
1917,35,35
2180,30,35
1680,18,35
880,26,35
1650,25,35
2280,30,35
3700,80,35
2000,30,35
2000,30,35
1680,25,35
2280,30,35
2180,25,35
1650,24,35
1500,35,35
1380,15,35
2180,29,35
1800,36,35
2580,58,35
3000,73,35
1600,30,35
1980,30,35
2000,68,35
2100,68,35
1950,30,35
2000,30,35
1700,30,35
1700,18,35
2330,22,35
1400,28,35
1500,20,35
1780,18,35
3580,55,35
1380,20,35
1550,18,35
1260,13,35
1220,12,35
2280,30,35
3580,50,35
2080,40,35
1500,20,35
3800,50,35
3800,50,35
3000,30,35
1780,33,35
1680,32,35
1400,27,35
1780,21,35
1512,20,35
3380,50,35
2980,42,35
2980,42,35
1680,23,35
1780,20,35
2580,36,35
2580,36,35
1350,18,35
1800,28,35
2080,21,35
1500,28,35
1600,30,35
1580,25,35
1680,28,35
2180,35,35
2180,30,35
1530,25,35
1350,25,35
1380,28,35
1580,25,35
1580,22,35
1400,26,35
2580,45,35
1680,28,35
2280,25,35
2580,31,35
1600,20,35
2000,50,35
1300,30,35
2580,25,35
1800,30,35
1580,27,35
2380,30,35
1680,25,35
2080,33,35
1580,22,35
1680,20,35
1600,30,35
1500,28,35
1700,25,35
2380,25,35
1750,22,35
1100,10,35
1500,20,35
1650,40,35
3800,50,35
3000,28,35
1380,18,35
2280,36,35
2250,28,35
2280,28,35
2100,28,35
3680,50,35
1800,30,35
1300,18,35
1880,20,35
1750,20,35
1750,20,35
1680,20,35
1700,28,35
1880,25,35
1480,14,35
1680,17,35
2380,28,35
2080,32,35
1780,26,35
1500,30,35
1300,32,35
1800,40,35
1850,25,35
1980,36,35
2580,48,35
2580,46,35
3280,55,35
2680,42,35
1280,18,35
4200,52,35
4600,60,35
1700,40,35
1050,20,35
1780,40,35
2800,50,35
1999,28,35
2880,36,35
2080,27,35
2480,35,36
2380,35,36
2180,35,36
5000,89,36
1980,32,36
4800,89,36
3250,33,36
2850,31,36
3000,34,36
1300,20,36
2280,25,36
3500,40,36
3554,35,36
2983,37,36
1480,35,36
1750,16,36
2200,23,36
3300,36,36
1660,16,36
2300,25,36
3100,38,36
3200,36,36
2230,26,36
2750,32,36
2725,36,36
4900,89,36
1450,25,36
2480,30,36
2060,32,36
2080,32,36
2380,30,36
2200,23,36
2200,23,36
2280,24,36
2980,31,36
2150,24,36
2080,25,36
2200,35,36
1380,20,36
1380,20,36
3799,55,36
1300,20,36
1650,15,36
1780,20,36
2700,38,36
1800,18,36
1700,16,36
4500,89,36
4800,89,36
4700,89,36
3680,50,36
2197,28,37
1500,25,37
1500,20,37
2317,31,37
1961,24,37
1700,18,37
1980,25,37
1518,16,37
1493,16,37
1780,18,37
1880,30,37
1780,23,37
1880,25,37
2630,30,37
2280,26,37
1400,15,37
1680,23,37
1280,20,37
1580,23,37
1200,14,37
1500,14,37
1430,21,37
1880,23,37
1680,19,37
1830,23,37
1480,19,37
1830,25,37
1380,19,37
1430,23,37
1380,25,37
1580,26,37
1580,25,37
1730,22,37
1380,20,37
1780,28,37
1280,21,37
1880,23,37
2130,28,37
2030,26,37
1880,25,37
2080,25,37
2980,32,37
2100,25,37
2080,24,37
1280,13,37
1760,20,37
1820,25,37
1500,20,37
